item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,SupplyCount,Note,UpdateStatus
236221801827,Jerry Rice 1996 Donruss #112 NM-MT OR BETTER San Francisco 49ers,1.75,3.99,1.75,1.75,6,Browse BIN | ActiveCache | Active median P1,
236221801829,Jerry Rice 1991 Wild Card #73 NM-MT OR BETTER San Francisco 49ers,1.95,2.62,1.99,1.99,14,Browse BIN | ActiveCache | Active median P1,
236221801831,Jerry Rice 1992 Action Packed All-Madden #10 San Francisco 49ers,2.5,2.99,2.615,2.6,2,Browse BIN | ActiveCache | Active median P1,
236221801832,Jerry Rice 1999 Collector's Edge First Place #132 San Francisco 49ers,1.85,1.99,1.79,1.79,11,Browse BIN | ActiveCache | Active median P1,
236221801833,Jerry Rice 1998 Bowman's Best #20 NM-MT OR BETTER San Francisco 49ers,1.99,2.09,1.98,1.99,6,Browse BIN | ActiveCache | Active median P1,
236221801834,Jerry Rice 1996 Donruss Hit List SN #17 San Francisco 49ers,4.95,4.99,4.99,4.99,2,Browse BIN | ActiveCache | Active median P1,
236221801835,Jerry Rice 1999 Donruss #109 San Francisco 49ers,1.95,1.94,1.94,1.95,4,Browse BIN | ActiveCache | Active median P1,
236221801836,Jerry Rice 1994 Pacific Prisms #95 San Francisco 49ers,3.99,25.63,25.63,25.65,3,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236221801837,Jerry Rice 1999 Collector's Edge Triumph #T56 San Francisco 49ers,1.75,1.75,1.75,1.75,1,Browse BIN | ActiveCache | Active median P1,
236221801838,Jerry Rice 1993 Collector's Edge SN #223 #/100000 MINT 49ers,2.99,2.495,2.995,2.99,2,Browse BIN | ActiveCache | Active median P1,
236221801839,Jerry Rice 1991 Action Packed All-Madden #43 San Francisco 49ers,2.3,2.48,2.32,2.3,5,Browse BIN | ActiveCache | Active median P1,
236221801840,Jerry Rice 1997 Pacific Crown Collection Silver #375 San Francisco 49ers,10.08,16.625,1.99,6.05,7,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236221801842,Jerry Rice 1991 Wild Card NFL Prototypes #5 San Francisco 49ers,3.0,2.99,2.99,2.99,2,Browse BIN | ActiveCache | Active median P1,
236221801843,Jerry Rice 1997 Pacific Dynagon Prism Best Kept Secrets #51 San Francisco 49ers,1.85,2.75,1.85,1.85,13,Browse BIN | ActiveCache | Active median P1,
236221801844,Jerry Rice 2004 Leaf Rookies & Stars #67 Oakland Raiders,1.79,2.58,1.79,1.79,4,Browse BIN | ActiveCache | Active median P1,
236221801846,Jerry Rice 1995 Pacific #27 San Francisco 49ers,1.99,3.99,7.74,2.39,2,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236221801848,Jerry Rice 2000 Collector's Edge Supreme #126 San Francisco 49ers,1.85,2.0,2.0,2.0,1,Browse BIN | ActiveCache | Active median P1,
236221801849,Jerry Rice 1993 Action Packed #37 San Francisco 49ers,3.25,2.91,3.24,3.25,3,Browse BIN | ActiveCache | Active median P1,
236221801850,Jerry Rice 1998 Pacific Paramount #211 San Francisco 49ers,6.99,25.995,6.99,6.99,3,Browse BIN | ActiveCache | Active median P1,
336085052097,Jerry Rice 1998 Bowman Interstate #110 San Francisco 49ers,5.0,5.0,5.0,5.0,3,Browse BIN | ActiveCache | Active median P1,
336085052098,Jerry Rice 1994 Action Packed Catching Fire #R1 San Francisco 49ers,2.0,2.375,2.0,2.0,13,Browse BIN | ActiveCache | Active median P1,
336085052099,Jerry Rice 1997 Pacific Crown Collection #375 San Francisco 49ers,1.99,13.485,1.99,1.99,7,Browse BIN | ActiveCache | Active median P1,
336085052100,Jerry Rice 1995 Collector's Edge 12th Man Exchange #16 San Francisco 49ers,3.0,3.0,3.0,3.0,1,Browse BIN | ActiveCache | Active median P1,
336085052101,Jerry Rice 1996 Pacific Crown Royale NFL Regime #NR90 San Francisco 49ers,4.5,4.24,4.24,4.25,3,Browse BIN | ActiveCache | Active median P1,
336085052102,Jerry Rice 1999 Pacific #361 San Francisco 49ers,2.15,2.13,2.13,2.15,3,Browse BIN | ActiveCache | Active median P1,
336085052103,Jerry Rice / Derrick Alexander 1994 Stadium Club Bowman's Best #27,2.0,5.04,2.0,2.0,11,Browse BIN | ActiveCache | Active median P1,
336085052104,Jerry Rice 1997 Bowman's Best #50 San Francisco 49ers,2.35,3.62,2.35,2.35,6,Browse BIN | ActiveCache | Active median P1,
336085052105,Jerry Rice 1995 Action Packed Rookies & Stars #65 San Francisco 49ers,1.99,1.99,1.99,1.99,6,Browse BIN | ActiveCache | Active median P1,
336085052106,Jerry Rice 2022 Panini Chronicles Draft Picks Illusions #1 Delta Devils,1.95,1.97,1.79,1.79,12,Browse BIN | ActiveCache | Active median P1,
336085052107,Jerry Rice 1990 Action Packed #248 San Francisco 49ers,2.0,2.99,2.0,2.0,13,Browse BIN | ActiveCache | Active median P1,
336085052108,Jerry Rice 1991 Bowman #274 B* copyright San Francisco 49ers,2.1,2.48,1.99,1.99,12,Browse BIN | ActiveCache | Active median P1,
336085052109,Jerry Rice 1997 Score Board Playbook #82 San Francisco 49ers,3.0,3.0,3.0,3.0,1,Browse BIN | ActiveCache | Active median P1,
336085052110,Jerry Rice 1995 Collector's Edge Instant Replay Quantum Motion #6 49ers,4.49,4.49,4.49,4.49,2,Browse BIN | ActiveCache | Active median P1,
336085052111,Jerry Rice 1999 Collector's Edge Supreme #111 San Francisco 49ers,1.9,2.0,2.0,2.0,5,Browse BIN | ActiveCache | Active median P1,
336085052112,Jerry Rice 1998 Collector's Edge Odyssey #128 San Francisco 49ers,2.0,9.99,2.0,2.0,5,Browse BIN | ActiveCache | Active median P1,
336085052113,Jerry Rice 1994 Collector's Edge Boss Squad Silver #181 San Francisco 49ers,1.75,1.75,1.75,1.75,13,Browse BIN | ActiveCache | Active median P1,
336085052114,Jerry Rice 1993 Bowman #340 San Francisco 49ers,1.5,3.49,1.5,1.5,15,Browse BIN | ActiveCache | Active median P1,
336085052115,Jerry Rice 1994 Action Packed All-Madden #4 San Francisco 49ers,2.55,2.25,2.54,2.55,6,Browse BIN | ActiveCache | Active median P1,
336085052116,Jerry Rice 1994 Collector's Edge Excalibur #67 San Francisco 49ers,1.8,1.87,1.75,1.75,6,Browse BIN | ActiveCache | Active median P1,
336085052117,Jerry Rice 1994 Action Packed #106 San Francisco 49ers,2.25,2.315,2.25,2.25,4,Browse BIN | ActiveCache | Active median P1,
236223184611,Derek Jeter 2021 Stadium Club Stadium Club Greats #SCG-17 New York Yankees,1.99,4.43,1.98,1.99,10,Browse BIN | ActiveCache | Active median P1,
236223184612,Derek Jeter 2003 Topps Heritage Green Background SP #10 New York Yankees,3.99,3.99,3.99,3.99,1,Browse BIN | ActiveCache | Active median P1,
236223184613,Derek Jeter 2002 Donruss #3 New York Yankees Legend HOF Captain,2.65,2.94,2.63,2.65,6,Browse BIN | ActiveCache | Active median P1,
236223184614,Derek Jeter 1997 Pinnacle Denny's Holograms #14 New York Yankees Legend HOF,2.35,4.74,2.33,2.35,15,Browse BIN | ActiveCache | Active median P1,
236223184615,Derek Jeter 2003 Upper Deck #127 New York Yankees Legend HOF,2.1,1.99,1.95,1.95,7,Browse BIN | ActiveCache | Active median P1,
236223184616,Derek Jeter 1998 Fleer Tradition #2 New York Yankees Legend HOF,1.99,2.24,1.99,1.99,9,Browse BIN | ActiveCache | Active median P1,
236223184617,Derek Jeter 2001 Topps Fusion #50 New York Yankees Legend HOF,3.0,4.1850000000000005,3.02,3.0,5,Browse BIN | ActiveCache | Active median P1,
236223184618,Derek Jeter 2002 UD Authentics #79 New York Yankees Legend HOF Captain,2.29,2.99,2.28,2.29,6,Browse BIN | ActiveCache | Active median P1,
236223184619,Derek Jeter 2000 Finest Pre-Production #PP5 New York Yankees Legend HOF,3.9,4.95,3.9,3.9,14,Browse BIN | ActiveCache | Active median P1,
236223184620,Derek Jeter 2023 Topps Allen & Ginter #104 New York Yankees Legend HOF,1.99,2.95,1.98,1.99,7,Browse BIN | ActiveCache | Active median P1,
236223184621,Derek Jeter 1998 Pinnacle #64 New York Yankees Legend HOF,1.99,3.755,1.98,1.99,12,Browse BIN | ActiveCache | Active median P1,
236223184622,Derek Jeter 2002 Fleer Headliners #7 HL New York Yankees Legend HOF,3.1,3.1,3.11,3.1,6,Browse BIN | ActiveCache | Active median P1,
236223184623,Derek Jeter 2021 Topps Allen & Ginter #133 New York Yankees Legend HOF,2.79,4.63,2.79,2.79,12,Browse BIN | ActiveCache | Active median P1,
236223184624,Derek Jeter 1999 Metal Universe #281 New York Yankees Legend HOF,1.95,4.99,4.99,2.35,5,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236223184625,Derek Jeter 1997 Score #35 New York Yankees Legend HOF,2.49,4.965,2.49,2.49,13,Browse BIN | ActiveCache | Active median P1,
236223184626,Derek Jeter 2008 Upper Deck StarQuest Common #SQ-9 New York Yankees,1.65,3.37,1.65,1.65,11,Browse BIN | ActiveCache | Active median P1,
236223184627,Derek Jeter 1999 Fleer Tradition Vintage '61 #5 New York Yankees Legend HOF,1.99,2.29,1.99,1.99,14,Browse BIN | ActiveCache | Active median P1,
236223184628,Derek Jeter 1997 Pinnacle #139 New York Yankees Legend HOF,2.0,3.46,1.93,1.95,14,Browse BIN | ActiveCache | Active median P1,
236223184629,Derek Jeter 2001 Upper Deck Evolution #36 New York Yankees Legend HOF,2.9,2.9299999999999997,2.92,2.9,4,Browse BIN | ActiveCache | Active median P1,
236223184630,Derek Jeter 2008 Upper Deck First Edition #248 New York Yankees Legend HOF,2.65,2.94,2.64,2.65,10,Browse BIN | ActiveCache | Active median P1,
236223184631,Derek Jeter 1997 Fleer #739 New York Yankees Legend HOF Captain,3.55,4.35,3.56,3.55,5,Browse BIN | ActiveCache | Active median P1,
236223184632,Derek Jeter / Alfonso Soriano 2001 Fleer Platinum #481 New York Yankees,1.95,2.5,1.94,1.95,14,Browse BIN | ActiveCache | Active median P1,
236223184634,Derek Jeter 2001 Fleer Game Time #1 New York Yankees Legend HOF,1.75,2.33,1.75,1.75,10,Browse BIN | ActiveCache | Active median P1,
236223184635,Derek Jeter 2003 Upper Deck Honor Roll #1 New York Yankees Legend HOF,2.0,2.25,2.0,2.0,8,Browse BIN | ActiveCache | Active median P1,
236223184636,Derek Jeter 1999 Upper Deck Retro #55 New York Yankees Legend HOF,1.65,1.99,1.74,1.75,8,Browse BIN | ActiveCache | Active median P1,
236223184637,Derek Jeter 2014 Topps Opening Day #220 New York Yankees Legend HOF,4.2,4.2,4.2,4.2,7,Browse BIN | ActiveCache | Active median P1,
236223184639,Derek Jeter 2017 Topps 1987 Topps Anniversary #87-194 New York Yankees,3.1,3.1,2.99,2.99,7,Browse BIN | ActiveCache | Active median P1,
236223184640,Jose Reyes / Derek Jeter 2008 Upper Deck Baseball Heroes #179 Legend HOF,3.57,2.94,2.94,2.95,6,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236223184641,Derek Jeter 1996 Upper Deck #156 New York Yankees Legend HOF,1.99,4.39,1.99,1.99,13,Browse BIN | ActiveCache | Active median P1,
236223184642,Derek Jeter 1998 Pacific Aurora #58 New York Yankees Legend HOF,1.95,3.25,1.95,1.95,10,Browse BIN | ActiveCache | Active median P1,
236223184643,Derek Jeter 2004 Upper Deck Diamond Collection All-Star Lineup #58 Yankees,2.5,3.245,5.305,2.9,2,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236223184644,Derek Jeter 1999 Upper Deck MVP #139 New York Yankees Legend HOF,1.69,1.78,1.69,1.69,11,Browse BIN | ActiveCache | Active median P1,
236223184645,Derek Jeter 2002 Leaf #129 New York Yankees Legend HOF,1.95,2.975,1.95,1.95,12,Browse BIN | ActiveCache | Active median P1,
236223184646,Derek Jeter 2005 Topps Total #200 New York Yankees Legend HOF,2.79,2.885,2.78,2.79,8,Browse BIN | ActiveCache | Active median P1,
236223184648,Derek Jeter 2018 Stadium Club #275 New York Yankees Legend HOF,2.35,2.64,2.25,2.25,5,Browse BIN | ActiveCache | Active median P1,
236223184650,Derek Jeter World Series Game 2 (Braves/Yankees) 2000 Fleer Tradition #448,2.19,2.19,2.19,2.19,1,Browse BIN | ActiveCache | Active median P1,
236223184651,Derek Jeter 2014 Finest 94 Finest #94F-DJ New York Yankees Legend HOF,3.45,5.43,3.45,3.45,1,Browse BIN | ActiveCache | Active median P1,
236223184652,Derek Jeter 1999 Upper Deck Black Diamond #56 New York Yankees Legend HOF,2.0,3.0,1.99,1.99,9,Browse BIN | ActiveCache | Active median P1,
236223184653,Derek Jeter 2014 Topps Gypsy Queen #25 New York Yankees Legend HOF,74.99,49.99,74.995,74.99,2,Browse BIN | ActiveCache | Active median P1,
236223184654,Derek Jeter 1997 Donruss #49 New York Yankees Legend HOF,1.99,3.495,1.99,1.99,14,Browse BIN | ActiveCache | Active median P1,
236223184655,Barry Larkin / Derek Jeter 1994 Bowman's Best #95 Legend HOF,3.15,4.95,3.0,3.0,11,Browse BIN | ActiveCache | Active median P1,
236223184656,Derek Jeter 2000 UD Ionix #60 New York Yankees Legend HOF,2.35,2.49,2.24,2.25,6,Browse BIN | ActiveCache | Active median P1,
236223184657,Derek Jeter 1999 Finest Refractors MINT #90 New York Yankees Legend HOF Captain,31.67,31.67,2.39,19.0,7,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236223184658,Derek Jeter 1998 Donruss #100 New York Yankees Legend HOF,1.75,4.02,1.75,1.75,12,Browse BIN | ActiveCache | Active median P1,
236223184659,Derek Jeter 1998 Pacific Aurora Pennant Fever #2 New York Yankees Legend HOF,2.35,4.87,2.35,2.35,12,Browse BIN | ActiveCache | Active median P1,
236223184660,Derek Jeter 2000 Upper Deck MVP Second Season Standouts #SS9 New York Yankees,1.99,3.5,1.99,1.99,13,Browse BIN | ActiveCache | Active median P1,
236223184661,Derek Jeter 2021 Topps 70 Years of Topps Baseball #70YT-4 New York Yankees,2.15,2.15,2.0,2.0,14,Browse BIN | ActiveCache | Active median P1,
236223184662,Derek Jeter 2006 Topps Opening Day #96 New York Yankees Legend HOF,2.25,2.58,2.25,2.25,7,Browse BIN | ActiveCache | Active median P1,
236223184663,Derek Jeter 1996 Fleer #184 New York Yankees Legend HOF,8.49,28.99,8.49,8.49,7,Browse BIN | ActiveCache | Active median P1,
236223184664,Derek Jeter 2019 Topps Allen & Ginter Ginter Greats #GG-17 New York Yankees,2.09,2.09,2.09,2.09,11,Browse BIN | ActiveCache | Active median P1,
236223184665,Derek Jeter 2009 Topps Allen & Ginter National Pride #NP58 New York Yankees,1.75,3.0,1.75,1.75,11,Browse BIN | ActiveCache | Active median P1,
236223184666,Derek Jeter 1998 Pinnacle Performers #146 New York Yankees Legend HOF,2.0,1.99,1.99,1.99,6,Browse BIN | ActiveCache | Active median P1,
236223184667,Derek Jeter 2003 Topps Opening Day #10 New York Yankees Legend HOF,1.69,4.24,4.1,2.09,4,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236223184668,Derek Jeter 1999 Sports Illustrated #152 New York Yankees Legend HOF,2.25,2.24,2.24,2.25,4,Browse BIN | ActiveCache | Active median P1,
236223184669,Derek Jeter 2023 Topps Update Topps Black Gold #BG-19 New York Yankees,2.29,2.61,2.27,2.29,9,Browse BIN | ActiveCache | Active median P1,
236223184670,Derek Jeter 2000 SkyBox #180 New York Yankees Legend HOF,2.65,2.94,2.63,2.65,4,Browse BIN | ActiveCache | Active median P1,
236223184671,Derek Jeter 2018 Topps Allen & Ginter Fantasy Goldmine #FG-8 New York Yankees,1.9,1.9,1.75,1.75,12,Browse BIN | ActiveCache | Active median P1,
236223184672,Derek Jeter 2001 Fleer Platinum #332 New York Yankees Legend HOF,1.75,2.74,1.74,1.75,13,Browse BIN | ActiveCache | Active median P1,
236223184674,Derek Jeter 2017 Topps Allen & Ginter What a Day! #WAD-80 New York Yankees,2.0,1.995,2.0,2.0,7,Browse BIN | ActiveCache | Active median P1,
236223184675,Derek Jeter 2002 Fleer Gold Backs #20 New York Yankees Legend HOF,1.99,1.99,1.98,1.99,1,Browse BIN | ActiveCache | Active median P1,
236223184676,Derek Jeter 1999 UD Choice: StarQuest Blue #SQ4 New York Yankees,1.9,3.245,1.75,1.75,12,Browse BIN | ActiveCache | Active median P1,
236223184677,Derek Jeter / Luis Gonzalez 2000 Topps Chrome #466 Legend HOF,3.15,8.995000000000001,3.145,3.15,2,Browse BIN | ActiveCache | Active median P1,
236223184678,Derek Jeter 2000 Finest #60 New York Yankees Legend HOF,4.0,4.0,4.0,4.0,5,Browse BIN | ActiveCache | Active median P1,
236223184679,Derek Jeter 2004 National Trading Card Day #1 New York Yankees Legend HOF,2.35,2.8,2.49,2.49,8,Browse BIN | ActiveCache | Active median P1,
236223184680,Barry Larkin / Derek Jeter 2011 Topps Diamond Duos #DD-LJ Legend HOF,1.7,2.99,1.7,1.7,13,Browse BIN | ActiveCache | Active median P1,
236223184681,Derek Jeter 2000 Upper Deck Black Diamond Rookie Edition #40 New York Yankees,2.25,2.245,2.24,2.25,8,Browse BIN | ActiveCache | Active median P1,
236223184682,Derek Jeter 1997 Donruss #415 New York Yankees Legend HOF Captain,2.59,3.89,2.59,2.59,13,Browse BIN | ActiveCache | Active median P1,
236223184683,Derek Jeter 1997 Pinnacle Inside #87 New York Yankees Legend HOF,2.35,3.385,2.35,2.35,1,Browse BIN | ActiveCache | Active median P1,
236223184684,Robinson Cano / Derek Jeter 2006 Topps Updates & Highlights #UH321 Yankees,1.9,2.05,1.99,1.99,6,Browse BIN | ActiveCache | Active median P1,
236223184685,Derek Jeter 2020 Topps Update 20 Years of The Captain Blue #YOC-11 Yankees,2.0,2.02,2.02,2.0,2,Browse BIN | ActiveCache | Active median P1,
236223184688,Derek Jeter 1999 Metal Universe Caught on the Fly #238 New York Yankees Legend,4.75,4.74,4.74,4.75,2,Browse BIN | ActiveCache | Active median P1,
236223184690,Derek Jeter 2003 Bazooka Comics #6 New York Yankees Legend HOF,3.49,2.99,2.99,2.99,10,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236223184691,Derek Jeter 2001 Fleer Platinum #282 New York Yankees Legend HOF,4.2,7.97,4.2,4.2,6,Browse BIN | ActiveCache | Active median P1,
236223184692,Derek Jeter 2017 Topps Archives #300 New York Yankees Legend HOF,2.0,2.89,1.99,1.99,8,Browse BIN | ActiveCache | Active median P1,
236223184693,Derek Jeter 2007 Topps Updates & Highlights #UH218 New York Yankees,2.75,3.42,2.75,2.75,7,Browse BIN | ActiveCache | Active median P1,
236223184694,Derek Jeter 2013 Pinnacle #38 New York Yankees Legend HOF Captain,1.65,2.24,1.5,1.5,12,Browse BIN | ActiveCache | Active median P1,
236223184695,Derek Jeter 2001 Donruss Studio #5 New York Yankees Legend HOF Captain,3.0,3.1,3.0,3.0,4,Browse BIN | ActiveCache | Active median P1,
236223184696,Derek Jeter 2002 Fleer Tradition Update #U307 New York Yankees Legend HOF,2.5,2.63,2.5,2.5,4,Browse BIN | ActiveCache | Active median P1,
236223184697,Derek Jeter 2004 Fleer Legacy #2 New York Yankees Legend HOF,2.69,2.68,2.68,2.69,3,Browse BIN | ActiveCache | Active median P1,
236223184698,Derek Jeter 2021 Stadium Club Black Foil #76 New York Yankees Legend HOF,4.99,4.99,4.99,4.99,1,Browse BIN | ActiveCache | Active median P1,
236223184699,Derek Jeter 2020 Topps Update 20 Years of The Captain #YOC-01 New York Yankees,1.99,2.495,1.99,1.99,13,Browse BIN | ActiveCache | Active median P1,
236223184700,Derek Jeter 2012 Topps Allen & Ginter What's in a Name? #WIN52 New York Yankees,3.45,3.45,3.45,3.45,9,Browse BIN | ActiveCache | Active median P1,
236223184701,Derek Jeter 2010 Bowman #190 New York Yankees Legend HOF Captain,2.25,2.99,2.24,2.25,9,Browse BIN | ActiveCache | Active median P1,
236223184702,Derek Jeter / Jorge Posada 2007 Topps Gift Sets New York Yankees #NYY42,7.8,,,,0,No solds | No actives | No data,
236223184703,Derek Jeter 2021 Topps Platinum Players Die Cut #PDC-12 New York Yankees,1.99,3.0,1.99,1.99,11,Browse BIN | ActiveCache | Active median P1,
236223184704,Derek Jeter 1998 Pinnacle Field of Vision #185 New York Yankees Legend HOF,3.25,3.2,3.25,3.25,3,Browse BIN | ActiveCache | Active median P1,
236223184705,Derek Jeter 1998 Upper Deck 10th Anniversary Preview #41 New York Yankees,2.5,2.99,2.5,2.5,12,Browse BIN | ActiveCache | Active median P1,
236223184706,Derek Jeter 1994 Bowman #633 New York Yankees Legend HOF,4.74,9.99,5.0,5.0,9,Browse BIN | ActiveCache | Active median P1,
236223184707,Derek Jeter 2002 SP Authentic #39 New York Yankees Legend HOF,2.49,2.94,2.49,2.49,10,Browse BIN | ActiveCache | Active median P1,
236223184708,Derek Jeter 1997 Zenith #17 New York Yankees Legend HOF,2.85,6.63,2.86,2.85,11,Browse BIN | ActiveCache | Active median P1,
236223184709,Derek Jeter 2018 Topps Allen & Ginter #2 New York Yankees Legend HOF,2.35,11.25,2.5,2.5,5,Browse BIN | ActiveCache | Active median P1,
236223184710,Derek Jeter 1998 Score #22 New York Yankees Legend HOF,2.05,3.31,2.04,2.05,11,Browse BIN | ActiveCache | Active median P1,
336086207995,Derek Jeter 2000 Stadium Club #197 New York Yankees Legend HOF,2.0,2.59,1.99,1.99,10,Browse BIN | ActiveCache | Active median P1,
336086207996,Derek Jeter 2001 Upper Deck MVP Super Tools #ST7 New York Yankees,3.25,3.83,3.25,3.25,10,Browse BIN | ActiveCache | Active median P1,
336086207999,Derek Jeter 2003 Topps Total Total Topps #TT22 New York Yankees Legend HOF,5.89,5.89,5.89,5.89,1,Browse BIN | ActiveCache | Active median P1,
336086208000,Derek Jeter 2011 Bowman #145 New York Yankees Legend HOF,1.99,2.25,1.99,1.99,12,Browse BIN | ActiveCache | Active median P1,
336086208001,Derek Jeter / Bernie Williams 2000 Upper Deck Victory #330 New York Yankees,2.35,2.575,2.56,2.55,4,Browse BIN | ActiveCache | Active median P1,
336086208002,Derek Jeter 2021 Topps Allen & Ginter Historical Hits #HH-7 New York Yankees,1.99,1.99,1.99,1.99,8,Browse BIN | ActiveCache | Active median P1,
336086208003,Derek Jeter 2008 Upper Deck Spectrum #63 New York Yankees Legend HOF,2.95,2.975,2.95,2.95,7,Browse BIN | ActiveCache | Active median P1,
336086208004,Derek Jeter 2004 Upper Deck Diamond Collection Pro Sigs #61 New York Yankees,2.5,2.78,2.49,2.49,7,Browse BIN | ActiveCache | Active median P1,
336086208005,Derek Jeter 2022 Topps Gallery #185 New York Yankees Legend HOF,1.69,2.95,1.69,1.69,14,Browse BIN | ActiveCache | Active median P1,
336086208006,Derek Jeter 2001 Upper Deck Victory #654 New York Yankees Legend HOF,3.6,3.6,3.6,3.6,1,Browse BIN | ActiveCache | Active median P1,
336086208007,Derek Jeter ALCS (Yankees/Red Sox) 2000 Fleer Tradition #443 Legend HOF,2.0,1.99,2.0,2.0,2,Browse BIN | ActiveCache | Active median P1,
336086208008,Derek Jeter 2008 Upper Deck First Edition StarQuest Green #SQ-9 Yankees,1.65,2.87,1.65,1.65,14,Browse BIN | ActiveCache | Active median P1,
336086208009,Derek Jeter 2009 Upper Deck #261 New York Yankees Legend HOF,1.99,5.99,5.99,2.39,3,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336086208010,Derek Jeter 2013 Topps Archives 1983 All-Stars #83-DJ New York Yankees,3.6,3.5,3.5,3.5,1,Browse BIN | ActiveCache | Active median P1,
336086208011,Derek Jeter 1996 Pinnacle #279 New York Yankees Legend HOF,2.35,3.25,2.24,2.25,14,Browse BIN | ActiveCache | Active median P1,
336086208012,Derek Jeter 2005 Upper Deck ESPN #60 New York Yankees Legend HOF,3.0,2.9699999999999998,3.0,3.0,6,Browse BIN | ActiveCache | Active median P1,
336086208013,Derek Jeter 1996 Circa #65 New York Yankees Legend HOF,152.2,152.2,152.2,152.2,2,Browse BIN | ActiveCache | Active median P1,
336086208014,Derek Jeter 2022 Topps Gallery Rainbow Foil #185 New York Yankees Legend HOF,3.1,2.98,2.88,2.89,9,Browse BIN | ActiveCache | Active median P1,
336086208015,Derek Jeter 1997-98 Fleer Million Dollar Moments #2 New York Yankees Legend HOF,1.99,3.49,1.98,1.99,12,Browse BIN | ActiveCache | Active median P1,
336086208016,AL Batting Average Garciaparra Derek Jeter Williams) 2000 Fleer Tradition #5,2.3,2.33,2.33,2.35,2,Browse BIN | ActiveCache | Active median P1,
336086208017,Derek Jeter 2002 Upper Deck World Series Heroes #83 New York Yankees,2.65,4.2,2.63,2.65,12,Browse BIN | ActiveCache | Active median P1,
336086208018,Derek Jeter 2022 Topps Allen & Ginter Banner Seasons #BS-37 New York Yankees,1.85,2.29,1.74,1.75,10,Browse BIN | ActiveCache | Active median P1,
336086208019,Derek Jeter 2001 Upper Deck Legends #43 New York Yankees Legend HOF,2.95,4.2,2.69,2.69,8,Browse BIN | ActiveCache | Active median P1,
336086208020,Derek Jeter 2000 Upper Deck Victory #376 New York Yankees Legend HOF,1.99,2.455,1.99,1.99,4,Browse BIN | ActiveCache | Active median P1,
336086208021,Derek Jeter 2014 Donruss #318 New York Yankees Legend HOF Captain,1.95,1.99,1.95,1.95,9,Browse BIN | ActiveCache | Active median P1,
336086208022,Derek Jeter 2020 Topps Update Rainbow Foil #U-257 New York Yankees,3.55,6.25,3.5,3.5,8,Browse BIN | ActiveCache | Active median P1,
336086208023,Derek Jeter 2002 SPx #39 New York Yankees Legend HOF Captain,2.5,2.62,2.5,2.5,8,Browse BIN | ActiveCache | Active median P1,
336086208024,Derek Jeter 2000 Upper Deck Victory #319 New York Yankees Legend HOF,1.99,2.2350000000000003,1.98,1.99,4,Browse BIN | ActiveCache | Active median P1,
336086208025,Derek Jeter 1997 Donruss Elite #24 New York Yankees Legend HOF,2.35,3.89,2.5,2.5,12,Browse BIN | ActiveCache | Active median P1,
336086208027,Derek Jeter 2001 Upper Deck MVP #142 New York Yankees Legend HOF,1.99,2.5,1.99,1.99,11,Browse BIN | ActiveCache | Active median P1,
336086208028,Derek Jeter 2002 Donruss Fan Club #5 New York Yankees Legend HOF,2.0,1.99,1.9,1.9,6,Browse BIN | ActiveCache | Active median P1,
336086208029,Derek Jeter 1997 Collector's Choice New York Yankees #NY5 New York Yankees,2.1,2.1,2.0,2.0,12,Browse BIN | ActiveCache | Active median P1,
336086208031,Derek Jeter 2022 Stadium Club Chrome #35 New York Yankees Legend HOF,2.2,8.370000000000001,2.24,2.25,10,Browse BIN | ActiveCache | Active median P1,
336086208032,Derek Jeter 2001 Topps Heritage Classic Renditions #CR9 New York Yankees,2.89,5.38,2.88,2.89,10,Browse BIN | ActiveCache | Active median P1,
336086208033,Derek Jeter 1997 Collector's Choice The Big Show #34 New York Yankees,1.69,2.115,1.69,1.69,13,Browse BIN | ActiveCache | Active median P1,
336086208034,Derek Jeter 2001 Bowman #75 New York Yankees Legend HOF,4.44,3.4050000000000002,2.84,2.85,8,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336086208036,Derek Jeter 1997 Score #545 New York Yankees Legend HOF,1.99,3.44,1.98,1.99,12,Browse BIN | ActiveCache | Active median P1,
336086208038,Derek Jeter 2000 Upper Deck Hitter's Club #49 New York Yankees Legend HOF,2.5,2.545,2.5,2.5,5,Browse BIN | ActiveCache | Active median P1,
336086208039,Derek Jeter 2005 Topps Total Domination #200 New York Yankees Legend HOF,3.6,3.6,3.6,3.6,1,Browse BIN | ActiveCache | Active median P1,
336086208040,Derek Jeter 1999 UD Ionix #41 New York Yankees Legend HOF,2.35,2.74,2.25,2.25,9,Browse BIN | ActiveCache | Active median P1,
