item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,SupplyCount,Note,UpdateStatus
236391558046,Brett Favre 1994 Action Packed Fantasy Forecast #FF7 Green Bay Packers,1.95,1.97,1.99,1.99,7,Browse BIN | Browse BIN (Tier1) | Active median P1,
236391558047,Brett Favre 1997 Pacific Dynagon Prism Best Kept Secrets #13 Green Bay Packers,2.2,2.045,2.2,2.2,6,Browse BIN | Browse BIN (Tier1) | Active median P1,
236391558048,Brett Favre 1997 Stadium Club Bowman's Best Previews #BBP6 Green Bay Packers,2.99,5.87,5.87,5.89,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236391558049,Brett Favre 1995 Action Packed Monday Night Football #60 Green Bay Packers,2.1,2.4450000000000003,2.4450000000000003,2.45,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236391558050,Brett Favre 1993 Wild Card #136 Green Bay Packers HOF,1.9,3.495,1.99,1.99,6,Browse BIN | Browse BIN (Tier1) | Active median P1,
236391558051,Brett Favre 1994 Ted Williams Roger Staubach's NFL #85 Green Bay Packers,1.95,1.79,1.79,1.79,5,Browse BIN | Browse BIN (Tier1) | Active median P1,
236391558052,Brett Favre 1994 Action Packed #183 Green Bay Packers HOF,2.85,4.720000000000001,3.83,3.85,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236391558053,Brett Favre 2016 Panini Decorated #5 Green Bay Packers HOF,2.0,2.95,3.885,3.89,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236391558054,Brett Favre 1994 Action Packed Quarterback Club #QB6 Green Bay Packers,2.4,2.4,2.03,2.05,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236391558055,Brett Favre 2017 Panini Prestige Living Legends #8 Green Bay Packers,2.85,2.92,2.92,2.9,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
236391558056,Brett Favre 2021 Panini Prizm #144 Green Bay Packers,2.05,5.68,4.81,4.8,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236391558057,Brett Favre 1993 Action Packed Monday Night Football #38 Green Bay Packers,1.85,1.85,3.24,3.25,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236391558058,Brett Favre 1995 Collector's Edge Excalibur #102 Green Bay Packers,1.8,3.17,2.24,2.25,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236391558059,Brett Favre 1994 Action Packed #34 Green Bay Packers HOF,2.9,2.245,2.245,2.25,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236391558060,Brett Favre 1997 Score Board Talk N' Sports #1 Green Bay Packers,3.2,1.79,4.99,4.99,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236391558061,Brett Favre 1994 Stadium Club Bowman's Best #12 Green Bay Packers,3.99,3.99,5.77,5.75,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236391558062,Brett Favre 1994 Pro Line Live Spotlight #PB10 Green Bay Packers,2.05,1.99,1.99,1.99,5,Browse BIN | Browse BIN (Tier1) | Active median P1,
236391558064,Brett Favre 1996 Pacific Crown Royale #CR-54 Green Bay Packers,3.75,5.49,,5.49,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
236391558065,Brett Favre 1999 Collector's Edge Triumph Fantasy Team #FT3 Green Bay Packers,2.55,1.99,2.74,2.75,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
236391558067,Brett Favre 1994 Ted Williams Roger Staubach's NFL #84 Green Bay Packers,1.95,1.79,1.79,1.79,6,Browse BIN | Browse BIN (Tier1) | Active median P1,
336234543500,Brett Favre 1997 Bowman's Best #1 Green Bay Packers HOF,3.15,3.15,,3.15,0,Browse BIN | No actives | Sold median P1,
336234543501,Brett Favre 1994 Bowman #295 Green Bay Packers HOF Legend,2.0,2.37,2.49,2.49,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336234543502,Brett Favre 2001 Pacific Private Stock #36 Green Bay Packers,2.0,,,,0,No solds | No actives | No data,
336234543503,Brett Favre 1993 Pro Line Live #88 Green Bay Packers HOF,2.0,1.97,1.97,1.95,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
336234543504,Brett Favre 1997 Score Board NFL Experience #34 Green Bay Packers,1.95,2.99,2.99,2.99,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336234543505,Brett Favre 1994 Ted Williams Roger Staubach's NFL #82 Green Bay Packers,1.85,2.0700000000000003,2.0700000000000003,2.09,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336234543506,Brett Favre 1997 Pro Line DC III Die-Cut #90 Green Bay Packers,2.75,,,,0,No solds | No actives | No data,
336234543507,Brett Favre 1996 Pacific Dynagon #P-53 Green Bay Packers,2.75,2.95,,2.95,0,Browse BIN | No actives | Sold median P1,
336234543508,Brett Favre 1996 Score Board NFL Lasers #1 Green Bay Packers,1.8,1.5,1.5,1.5,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336234543509,Brett Favre 1995 Action Packed Monday Night Football #109 Green Bay Packers,2.2,2.225,,2.25,0,Browse BIN | No actives | Sold median P1,
336234543511,Brett Favre 1994 Action Packed #34 Green Bay Packers HOF,2.9,2.245,2.245,2.25,2,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336234543512,Brett Favre 1999 Collector's Edge Triumph Pack Warriors #PW8 Green Bay Packers,2.2,2.2,2.5,2.5,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336234543514,Brett Favre 1999 Playoff Absolute SSD Green #42 Green Bay Packers HOF,4.75,4.75,,4.75,0,Browse BIN | No actives | Sold median P1,
336234543515,Brett Favre 1991 Star Pics #65 Southern Miss Golden Eagles,2.35,2.99,2.5,2.5,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
336234543516,Brett Favre 1993 Bowman #335 Green Bay Packers HOF Legend,2.0,2.095,1.87,1.89,8,Browse BIN | Browse BIN (Tier1) | Active median P1,
336234543517,Brett Favre 1996 Bowman's Best #70 Green Bay Packers HOF,2.5,1.95,2.48,2.49,3,Browse BIN | Browse BIN (Tier1) | Active median P1,
336234543518,Brett Favre 1994 Ted Williams Roger Staubach's NFL #83 Green Bay Packers,1.8,1.79,1.79,1.79,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
336234543519,Brett Favre 1999 Playoff Absolute SSD Blue #42 Green Bay Packers HOF,2.99,,,,0,No solds | No actives | No data,
336234543521,Brett Favre 1995 Pacific #180 Green Bay Packers,1.9,1.9,,1.9,0,Browse BIN | No actives | Sold median P1,
236398857629,Zion Williamson 2021-22 Panini Chronicles Pink #66 New Orleans Pelicans,1.89,2.0,2.0,2.0,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857630,Tyrese Maxey 2022-23 Panini Select Thunder Lane #9 Philadelphia 76ers,2.25,,1.98,1.99,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857631,Will Barton 2022-23 Panini Mosaic Scripts Gold /10 #MS-BAR Toronto Raptors,20.0,20.0,,20.0,0,Browse BIN | No actives | Sold median P1,
236398857632,Giannis Antetokounmpo 2022-23 Donruss #53 Milwaukee Bucks,1.75,,2.0,2.0,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857634,Tyler Herro 2022-23 Panini Select Blue (Retail Base) #143 Miami Heat,1.99,1.99,,1.99,0,Browse BIN | No actives | Sold median P1,
236398857635,Josh Jung 2020 Bowman Draft #BD-197 Texas Rangers,1.79,,1.79,1.79,1,No solds | Browse BIN (Tier1) | Active median P1,
236398857636,Julio Carreras 2021 Bowman Chrome Prospect Autographs #CPA-JCA AU Rockies,2.69,3.28,3.49,3.49,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857637,Zion Williamson 2022-23 Panini Select Thunder Lane #10 New Orleans Pelicans,2.95,2.445,1.99,1.99,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857639,Tim Johnson 1974 Topps Rookie RC #554 Milwaukee Brewers,2.2,2.2,,2.2,0,Browse BIN | No actives | Sold median P1,
236398857640,Don Mattingly 1988 Fleer #214 NM-MT OR BETTER New York Yankees,1.75,2.3200000000000003,1.98,1.99,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857641,Stefon Diggs 2022 Panini Contenders Season Ticket #12 Buffalo Bills,1.75,1.75,2.49,2.49,1,Browse BIN | Browse BIN (Tier2) | Active median P1,Updated successfully (business policy warning only)
236398857642,Ken Houston 2022 Panini Legacy #138 Houston Oilers,2.35,2.79,2.09,2.09,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857643,Don Mattingly 1993 Ultra #244 NM-MT OR BETTER New York Yankees,1.59,1.79,1.79,1.79,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857644,2023 Fazbear Entertain Five Nights at Freddy’s FNAF Trading Sticker Black Prism,3.9,3.9,3.9,3.9,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857645,Kawhi Leonard 2021-22 Panini Mosaic Green Thunder Lane #19 Los Angeles Clippers,1.99,2.06,1.99,1.99,5,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857646,Stephen Curry 2021 Panini Prizm Draft Picks Orange Ice #56 Davidson Wildcats,3.1,4.785,3.69,3.69,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857647,Don Mattingly 1993 Duracell Power Players I #19 New York Yankees,1.75,3.64,1.95,1.95,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857648,Don Mattingly 1989 Fleer For the Record #6 New York Yankees,1.72,2.02,1.59,1.59,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857649,Don Mattingly 1990 Fleer #447 NM-MT OR BETTER New York Yankees,1.59,2.35,1.69,1.69,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857650,Kyrie Irving 2022-23 Panini Select #30 Dallas Mavericks,1.75,1.75,,1.75,0,Browse BIN | No actives | Sold median P1,
236398857651,Don Mattingly 1988 Fleer SuperStars #22 NM-MT OR BETTER New York Yankees,1.75,4.19,2.0,2.0,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857652,Don Mattingly 1986 Fleer Star Stickers #72 New York Yankees,1.75,2.99,1.92,1.9,11,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857653,Kyle Kuzma 2018-19 Panini Revolution #60 Los Angeles Lakers,1.99,2.24,2.48,2.49,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857654,Anthony Volpe 2023 Topps Update Stars of MLB #SMLB-86 New York Yankees,1.99,2.55,1.69,1.69,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857655,Antoine Winfield Jr. 2020 Panini Prestige #208 RC Tampa Bay Buccaneers,1.75,3.24,2.99,2.99,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857656,Matthew Stafford 2021 Panini Prestige #97 Los Angeles Rams,1.75,2.51,1.69,1.69,6,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857658,Peyton Manning 2022 Panini Prestige #131 NM-MT OR BETTER Indianapolis Colts,1.69,2.425,1.97,1.95,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857659,Ken Griffey Jr. 2023 Topps Allen & Ginter #17 Cincinnati Reds,1.59,,2.79,2.79,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857660,Don Mattingly 1991 Fleer #673 NM-MT OR BETTER New York Yankees,1.59,2.29,1.99,1.99,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857661,Zion Williamson 2022-23 Panini Chronicles #190 New Orleans Pelicans,1.59,1.59,1.69,1.69,10,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857662,Alex Rodriguez 1998 Pacific Online #693 Fielding Seattle Mariners,1.75,1.85,,1.85,0,Browse BIN | No actives | Sold median P1,
236398857666,Giannis Antetokounmpo 2022-23 Donruss Holo Laser Green #53 Milwaukee Bucks,2.79,3.75,2.0,2.0,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857667,Von Miller 2020 Panini Prestige #31 Denver Broncos,1.75,1.875,1.875,1.89,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857669,Warren Moon 2016 Clear Vision Gold /29 #92 Houston Oilers,15.5,17.744999999999997,,17.75,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
236398857673,Todd Gurley II 2020 Score #302 Los Angeles Rams,1.75,2.99,2.25,2.25,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857674,T.J. Watt 2021 Panini Prestige #172 Pittsburgh Steelers,1.75,4.26,2.74,2.75,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857675,Hakeem Olajuwon 2023-24 Panini Prizm Draft Picks Red Ice #80 Houston Cougars,1.84,2.39,2.22,2.2,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857676,Trae Young 2022-23 Panini Mosaic Thunder Road #4 Atlanta Hawks,1.59,1.66,1.73,1.75,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449791,Zion Williamson 2021-22 Panini Chronicles Green #89 Threads,1.79,2.115,2.115,2.1,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449792,Walt Suggs 1969 Topps CREASE #118 Houston Oilers,1.75,,,,0,No solds | No actives | No data,
336240449793,Alex Rodriguez 1997 Sports Illustrated #158 Seattle Mariners,1.59,3.13,1.98,1.99,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449794,Ha Ha Clinton-Dix 2017 Score Scorecard #283 Green Bay Packers,1.75,1.75,,1.75,0,Browse BIN | No actives | Sold median P1,
336240449795,Aaron Donald 2020 Panini Prestige #149 Los Angeles Rams,1.99,2.0,2.37,2.39,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449796,Jared Goff 2020 Panini Contenders #52 Los Angeles Rams,1.75,3.0,3.0,3.0,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449797,Andrew McCutchen 2023 Topps Update 1988 Topps #88US-40 Pittsburgh Pirates,1.99,1.5,1.5,1.5,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449798,Preston Gomez 1972 Topps #637 San Diego Padres,2.45,3.745,2.99,2.99,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449799,James Harden 2022-23 Panini Select Red Cracked Ice Prizm #25 Philadelphia 76ers,2.45,3.49,2.28,2.29,11,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449800,2023 Music Man Five Nights at Freddy’s FNAF Trading Sticker Purple Prism Foil,4.6,4.795,4.795,4.79,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449801,Paul George 2022-23 Panini Select Tri-Color Prizm #16 Los Angeles Clippers,1.75,2.25,7.11,7.1,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449802,T.J. Watt 2020 Panini Contenders #18 Pittsburgh Steelers,1.75,1.74,2.25,2.25,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449803,Trae Young 2022-23 Panini Select: Red Cracked Ice Prizm #66 Atlanta Hawks,2.25,3.38,1.78,1.79,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449804,Zion Williamson 2022-23 Panini Select Red Cracked Ice Prizm #24 Pelicans,2.25,3.45,1.78,1.79,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449805,Jayson Tatum 2022-23 Panini Mosaic Thunder Road #10 Boston Celtics,2.05,2.99,1.74,1.75,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449806,Don Mattingly 1987 Fleer Award Winners #24 NM-MT OR BETTER NY Yankees,1.98,3.39,2.0,2.0,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449807,Giannis Antetokounmpo 2022-23 Donruss Complete Players #4 Milwaukee Bucks,1.59,6.05,8.11,8.1,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449808,Gradey Dick 2023-24 Panini Prizm Draft Picks Rookie RC #84 Kansas Jayhawks,1.59,1.745,2.0,2.0,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449809,JuJu Smith-Schuster 2020 Panini Prestige #179 Pittsburgh Steelers,1.75,5.68,10.34,10.35,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449810,Jerry West 2023-24 Panini Prizm Draft Picks #81 West Virginia Mountaineers,1.75,4.84,4.19,4.19,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449811,Jim Kelly 2021 Panini Select #141 Buffalo Bills,1.75,,1.84,1.85,4,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449812,Ronald Acuña Jr. 2021 Topps 1952 Topps Redux #T52-45 Atlanta Braves,1.7,3.34,1.59,1.59,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449813,Don Mattingly 1988 Fleer Record Setters #24 New York Yankees,1.66,1.99,1.66,1.65,11,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449814,Aaron Rodgers 2021 Panini Prizm #138 Green Bay Packers,1.75,1.75,5.31,5.3,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449815,Don Mattingly 1988 Fleer Headliners #1 NM-MT OR BETTER New York Yankees,2.95,2.99,1.99,1.99,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449816,Matt Ryan 2021 Panini Prestige #35 Atlanta Falcons,1.75,4.12,2.5,2.5,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449817,Todd Gurley 2015 Topps #422 Rookie RC St. Louis Rams,1.99,,1.79,1.79,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449818,Scoot Henderson 2023-24 Panini Prizm Draft Picks #24 RC NBA G League Ignite,1.99,,1.69,1.69,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449819,Frank Clark 2019 Donruss Press Proof Yellow #232 Kansas City Chiefs,1.75,1.75,1.75,1.75,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449820,Jeff Queen 1972 Topps Rookie RC #117 San Diego Chargers,1.75,2.245,1.99,1.99,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449821,Don Mattingly 1987 Fleer Limited Edition #26 New York Yankees,1.75,3.79,1.5,1.5,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449822,Zach LaVine 2022-23 Panini Select Thunder Lane #5 Chicago Bulls,2.2,2.36,1.98,1.99,8,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449823,Zion Williamson 2022-23 Panini Select Green White Purple Prizm #124 Pelicans,1.99,1.99,,1.99,0,Browse BIN | No actives | Sold median P1,
336240449824,Tyreek Hill 2021 Panini Prizm #187 Kansas City Chiefs,2.35,2.19,7.095,7.09,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449825,Josh Jung 2020 Bowman Draft #BD-197 Texas Rangers,1.99,,1.79,1.79,1,No solds | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336240449826,Zach LaVine 2022-23 Panini Mosaic Jam Masters #12 Chicago Bulls,1.59,2.255,1.79,1.79,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449827,Zach LaVine 2022-23 Donruss Bomb Squad #15 Chicago Bulls,1.99,2.13,9.99,9.99,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449828,Victor Dimukeje 2021 Score Red #397 Duke Blue Devils,1.75,1.84,,1.85,0,Browse BIN | No actives | Sold median P1,
336240449829,2023 Funtime Chica Five Nights at Freddy’s FNAF Trading Sticker Red Prism Foil,3.75,4.37,4.37,4.39,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449831,Ziaire Williams 2021 Panini Prizm Draft Picks Orange Ice #15 RC Stanford,1.79,,1.75,1.75,8,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449832,Bam Adebayo 2022-23 Panini Select #57 Miami Heat,1.59,,,,0,No solds | No actives | No data,
336240449833,Lamar Jackson 2021 Prizm Draft Picks Collegiate #26 Louisville Cardinals,1.99,2.12,2.25,2.25,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449834,Kristaps Porzingis 2022-23 Panini Select Blue Prizms #104 Washington Wizards,1.69,2.37,2.25,2.25,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449835,Chris Doleman 2019 Panini Prestige Old School #OS-CD Minnesota Vikings,1.75,1.75,1.74,1.75,6,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449836,Josh Jung 2023 Topps Update #US308 Texas Rangers,1.99,1.99,1.79,1.79,8,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449837,James Harden 2022-23 Panini Select Blue Cracked Ice Prizm #125 76ers,1.99,1.99,,1.99,0,Browse BIN | No actives | Sold median P1,
336240449838,Donovan Mitchell 2022-23 Panini Revolution Vortex #29 Cleveland Cavaliers,1.89,1.945,1.83,1.85,10,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449839,Zion Williamson 2022-23 Donruss Magicians #8 New Orleans Pelicans,1.99,2.75,1.67,1.65,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449845,Trae Young 2021-22 Panini Chronicles #310 Atlanta Hawks,1.99,2.13,1.69,1.69,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857678,Paul George 2022-23 Panini Select Blue Prizm #16 Los Angeles Clippers,1.75,2.8600000000000003,1.88,1.89,8,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857679,Zion Williamson 2022-23 Donruss Bomb Squad #7 New Orleans Pelicans,1.99,6.05,5.12,5.1,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857680,Jimmy Butler 2022-23 Panini Select Blue Prizm #108 Miami Heat,1.69,2.145,4.815,4.8,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857681,Alex Rodriguez 2003 Playoff Absolute Memorabilia #6 Texas Rangers,1.75,1.78,1.78,1.79,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857682,Chris Paul 2022-23 Panini Select Blue Prizm #150 Phoenix Suns,1.59,2.0,2.0,2.0,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857683,Devin Booker 2022-23 Panini Select Blue Prizms #138 Phoenix Suns,1.59,2.375,2.75,2.75,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857684,Don Mattingly 1990 Fleer #626 NM-MT OR BETTER New York Yankees,2.2,3.13,1.8,1.8,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857685,Zion Williamson 2022-23 Donruss Optic Express Lane #9 New Orleans Pelicans,1.89,2.27,1.63,1.65,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857686,James Harden 2022-23 Panini Select Numbers #15 Philadelphia 76ers,1.69,1.94,1.69,1.69,10,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857687,Joel Embiid 2022-23 Panini Mosaic Green #141 Philadelphia 76ers,1.79,1.69,,1.69,0,Browse BIN | No actives | Sold median P1,
