item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,SupplyCount,Note,UpdateStatus,Error
336024684245.0,Lamar Jackson 2020 Panini Rookies & Stars Touchdown Club #TC-2 Baltimore Ravens,1.99,3.2,1.99,1.99,20.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
336085052102.0,Jerry Rice 1999 Pacific #361 San Francisco 49ers,2.15,2.56,1.98,1.99,13.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",,
236284079353.0,Ed Simonini 1979 Topps #195 Baltimore Colts,1.9,2.49,2.09,2.09,13.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
336191306717.0,Rickey Henderson 1994 Collector's Choice #131 Toronto Blue Jays,1.55,2.17,1.59,1.59,16.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
236067656957.0,Mike Leake 2014 Bowman Orange #10 /250 Cincinnati Reds,3.05,3.05,3.05,3.05,1.0,"Browse BIN | Browse (Merged) | Active(A2,k=1) | Sold(A2,n=1) | Active median A2",,
236114321331.0,Shaun Alexander 2000 SkyBox Green RC #221 Seattle Seahawks,1.79,,,,0.0,No solds | No actives | No data,,
236221801843.0,Jerry Rice 1997 Pacific Dynagon Prism Best Kept Secrets #51 San Francisco 49ers,1.85,2.75,1.99,1.99,15.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
236400707331.0,Brett Favre 1992 Pro Set Power #104 Green Bay Packers,1.63,4.55,1.68,1.69,19.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
336024684231.0,Lamar Jackson / Rashod Bateman 2022 Panini Contenders Touchdown Tandems #TDT-LJA,1.75,1.75,1.75,1.75,11.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
236221801821.0,Jerry Rice 1999 Pacific Aurora Championship Fever #17 San Francisco 49ers,2.49,2.5,2.99,2.99,8.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",Updated successfully (business policy warning only),
336194400896.0,Lisa Leslie 2005 Sports Illustrated for Kids #489 Los Angeles Sparks HOF Legend,5.09,5.09,4.52,4.5,2.0,"Browse BIN | Browse (Merged) | Active(A2,k=2) | Sold(A2,n=1) | Active median A2",Updated successfully (business policy warning only),
236067656982.0,Ian Kennedy 2014 Bowman Blue #7 /500 San Diego Padres,3.5,3.5,1.99,2.1,5.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
236158633998.0,Lamar Jackson 2020 Donruss Highlights #H-LJA Baltimore Ravens,1.5,2.12,1.59,1.59,24.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
236284079368.0,Eric Williams 1979 Topps #203 RC St. Louis Cardinals,1.99,2.99,1.69,1.69,19.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",Updated successfully (business policy warning only),
335972743021.0,Patrick Willis 2013 Topps #380 San Francisco 49ers,1.75,2.09,1.75,1.75,13.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
236221801846.0,Jerry Rice 1995 Pacific #27 San Francisco 49ers,2.39,,1.95,1.95,28.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Sold dropped (>> actives w/low N) | Active median A2",Updated successfully (business policy warning only),
236400711614.0,Brett Favre 1994 SP Die Cut #163 Green Bay Packers,2.89,2.82,2.25,2.25,22.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
236114321325.0,Patrick Willis 2007 Topps Total Blue RC #517 San Francisco 49ers,5.5,5.5,2.99,3.49,6.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2 | Drop capped 40% vs current | High-price floor clamp",Updated successfully (business policy warning only),
236221801850.0,Jerry Rice 1998 Pacific Paramount #211 San Francisco 49ers,4.19,,1.95,2.51,12.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Sold dropped (>> actives w/low N) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
335925745840.0,Derek Holland 2014 Bowman Blue #3 /500 Texas Rangers,3.35,3.0,2.84,2.85,7.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2",Updated successfully (business policy warning only),
336027755495.0,,,,,,,,,'list' object has no attribute 'lower'
336194400874.0,Rickey Henderson 2000 Fleer Tradition Glossy #390 New York Mets HOF Legend,4.5,4.99,4.5,4.5,5.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2",,
336140433585.0,Fred Cook 1979 Topps #502 Baltimore Colts,1.89,2.69,1.89,1.89,12.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
236221801840.0,Jerry Rice 1997 Pacific Crown Collection Silver #375 San Francisco 49ers,6.05,,3.28,3.63,6.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Sold dropped (>> actives w/low N) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
236400707344.0,Brett Favre 1998 Collector's Edge Supreme Season Review #64,1.62,2.0,1.89,1.89,13.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
236114321333.0,Don Shula 1990 Pro Set #185 NM+ Miami Dolphins,1.65,,1.65,1.65,14.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Sold dropped (>> actives w/low N) | Active median A2",,
335925745845.0,Tim Raines 2023 Topps Chrome Platinum Anniversary Green Wave Refractor #428 /99,8.37,,2.25,5.02,9.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Sold dropped (>> actives w/low N) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
336027755498.0,Mike Piazza / Eric Karros 1994 Fleer #713 Los Angeles Dodgers,1.65,1.94,1.5,1.5,17.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
236345112273.0,LaMelo Ball 2020 Panini Prizm Draft Picks Collegiate Red Ice #3 Illawarra Hawks,4.45,4.99,4.35,4.35,4.0,"Browse BIN | Browse (Merged) | Active(A2,k=4) | Sold(A2,n=3) | Active median A2",,
336085052099.0,Jerry Rice 1997 Pacific Crown Collection #375 San Francisco 49ers,1.99,2.58,1.75,1.75,16.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",Updated successfully (business policy warning only),
336140433613.0,Fred Cook 1979 Topps #502 Baltimore Colts,1.89,2.69,1.89,1.89,12.0,"Browse BIN | ActiveCache (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
236067656977.0,Christian Yelich 2024 Bowman Sky Blue #34 /499 Milwaukee Brewers,4.1,4.24,2.33,2.46,11.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
236223184657.0,Derek Jeter 1999 Finest Refractors MINT #90 New York Yankees Legend HOF Captain,11.4,,3.04,6.84,7.0,"No solds | Browse (Merged) | Active(A2,k=5) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
335972743022.0,Jadeveon Clowney 2014 Panini Rookies & Stars RC #142 Houston Texans,1.65,2.81,1.66,1.65,22.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
336027755501.0,Mike Piazza 1998 Metal Universe Hardball Galaxy #212 Los Angeles Dodgers,1.95,3.75,2.5,2.5,16.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
336241665596.0,Brett Favre 1997 Pro Line DC III #89 Green Bay Packers,1.62,5.0,5.0,5.0,4.0,"Browse BIN | Browse (Merged) | Active(A2,k=4) | Sold(A2,n=2) | Active median A2",Updated successfully (business policy warning only),
236345112296.0,LaMelo Ball 2022-23 Panini Prizm Prizms Green Ice #150 Charlotte Hornets,4.8,4.75,4.75,4.75,2.0,"Browse BIN | Browse (Merged) | Active(A2,k=2) | Sold(A2,n=2) | Active median A2",,
236223184688.0,Derek Jeter 1999 Metal Universe Caught on the Fly #238 New York Yankees Legend,4.75,4.74,4.99,4.99,5.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",,
236160997603.0,Mike Piazza 1999 SkyBox E-X Century #3 New York Mets,2.7,3.65,3.0,3.0,6.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2",Updated successfully (business policy warning only),
335925745854.0,Corbin Burnes 2022 Topps Gallery Green Pattern #103 /99 Milwaukee Brewers,3.99,,1.99,2.39,7.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Sold dropped (>> actives w/low N) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
335972743024.0,Herschel Walker 1989 Score Supplemental #331S Minnesota Vikings,1.85,2.38,1.94,1.95,16.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
336140433584.0,Fred Cook 1979 Topps #502 Baltimore Colts,1.89,2.69,1.89,1.89,12.0,"Browse BIN | ActiveCache (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
236400696286.0,Brett Favre 1996 Stadium Club #174 Green Bay Packers,1.61,1.69,1.69,1.69,15.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
336086208064.0,Derek Jeter 1996 Leaf #211 New York Yankees Legend HOF,2.49,3.98,2.49,2.49,17.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
236067656958.0,Gary Sheffield 2022 Topps Chrome Platinum Yellow RayWave Refractor #425 /250,5.2,5.44,1.84,3.49,17.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2 | Drop capped 40% vs current | High-price floor clamp",Updated successfully (business policy warning only),
236160997601.0,Mike Piazza 1998 Sports Illustrated Then and Now #121 Los Angeles Dodgers,2.09,3.74,1.95,1.95,15.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2",,
335972743023.0,Herschel Walker 1989 Pro Set #96 Dallas Cowboys,1.5,4.31,1.5,1.5,20.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
336194400907.0,Rickey Henderson 1993 Pinnacle Home Run Club #21 Oakland Athletics,4.1,3.0,3.78,3.79,12.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2",Updated successfully (business policy warning only),
236223184690.0,Derek Jeter 2003 Bazooka Comics #6 New York Yankees Legend HOF,2.99,3.17,2.99,2.99,20.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",,
336140433625.0,Fred Dean 1979 Topps #152 San Diego Chargers,1.7,2.2,1.7,1.7,13.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
336241656972.0,Brett Favre 1994 Stadium Club #536 Green Bay Packers,1.79,2.99,1.69,1.69,15.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
236223184706.0,Derek Jeter 1994 Bowman #633 New York Yankees Legend HOF,4.74,5.38,5.0,5.0,6.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
236114321344.0,Herschel Walker 1989 Pro Set #561 NM+ Minnesota Vikings,1.99,2.25,1.69,1.69,13.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",Updated successfully (business policy warning only),
335925745847.0,Jazz Chisholm 2022 Panini Absolute Statistically Speaking Retail Red #SS-14 /99,6.99,6.99,6.99,6.99,1.0,"Browse BIN | Browse (Merged) | Active(A2,k=1) | Sold(A2,n=1) | Active median A2",,
336027755500.0,Mike Piazza 1999 Fleer Tradition Vintage '61 #41 New York Mets,1.95,1.99,1.78,1.79,25.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
236345112247.0,Rickey Henderson 1990 Topps All-Star Collector's Edition Glossy Send-Ins #37,3.35,3.35,1.99,2.01,12.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
336140433609.0,Fred Dean 1979 Topps #152 San Diego Chargers,1.7,2.7,1.7,1.7,13.0,"Browse BIN | ActiveCache (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
236067656960.0,Whitey Ford 2023 Topps Chrome Platinum Anniversary Refractor #409 /499 Yankees,4.95,2.85,1.84,2.97,19.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
236400711605.0,Brett Favre 1996 SP #33 Green Bay Packers,2.09,1.99,1.84,1.85,19.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",Updated successfully (business policy warning only),
335972743025.0,Herschel Walker 1988 Topps #261 Dallas Cowboys,1.5,3.1,1.59,1.59,16.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",,
336027755502.0,Mike Piazza 1996 Ultra #587 NM-MT OR BETTER Los Angeles Dodgers,2.89,2.73,2.5,2.5,12.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",Updated successfully (business policy warning only),
236223184639.0,Derek Jeter 2017 Topps 1987 Topps Anniversary #87-194 New York Yankees,3.1,3.1,2.99,2.99,12.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
236345112275.0,Magic Johnson 1995-96 Upper Deck Electric Court #237 Los Angeles Lakers,3.0,2.99,2.4,2.4,10.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2",Updated successfully (business policy warning only),
236067656978.0,Yordan Alvarez 2023 Topps Chrome Platinum Toile Cream/Rose Gold Ref #294 /75,6.9,,2.25,4.14,6.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Sold dropped (>> actives w/low N) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
236114321394.0,Cowboys Team Leaders - Herschel Walker 1988 Topps #259 Dallas Cowboys,1.59,1.85,1.66,1.65,18.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
336027755496.0,Mike Piazza 2000 Fleer E-X #3 NM-MT OR BETTER New York Mets,1.95,2.72,1.9,1.9,15.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
336140433582.0,Freddie Solomon 1979 Topps #131 San Francisco 49ers,1.9,2.94,1.59,1.59,14.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",Updated successfully (business policy warning only),
236223184619.0,Derek Jeter 2000 Finest Pre-Production #PP5 New York Yankees Legend HOF,3.9,4.42,2.5,2.5,18.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
236400723671.0,Emmitt Smith 1991 Wild Card #46 Dallas Cowboys,1.75,3.5,1.69,1.69,22.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
236223184698.0,Derek Jeter 2021 Stadium Club Black Foil #76 New York Yankees Legend HOF,4.99,,2.41,3.49,10.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Sold dropped (>> actives w/low N) | Active median A2 | Drop capped 40% vs current | High-price floor clamp",Updated successfully (business policy warning only),
236345112297.0,LaMelo Ball 2020-21 Panini Chronicles #266 RC Charlotte Hornets,2.45,,1.89,1.89,14.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Sold dropped (>> actives w/low N) | Active median A2",Updated successfully (business policy warning only),
335972743027.0,LaDainian Tomlinson 2019 Panini Prizm #300 San Diego Chargers,1.75,,1.84,1.85,13.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Sold dropped (>> actives w/low N) | Active median A2",,
336027755497.0,Mike Piazza 2000 Metal #77 NM-MT OR BETTER New York Mets,6.45,3.74,1.99,3.87,7.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
336140433578.0,Freddie Solomon 1979 Topps #131 San Francisco 49ers,1.9,2.94,1.59,1.59,14.0,"Browse BIN | ActiveCache (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",Updated successfully (business policy warning only),
335976084129.0,250 Cardboard Gold Perfect Fit Sleeves for Card Saver 1 - 5 Packs of 50 each,20.99,6.99,6.99,12.59,1.0,"Browse BIN | Browse (Merged) | Active(A2,k=1) | Sold(A2,n=1) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
336086208083.0,Derek Jeter 2002 Topps Gold Label #2 New York Yankees Legend HOF,12.69,,1.98,7.61,9.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Sold dropped (>> actives w/low N) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
236400723679.0,Emmitt Smith 1996-97 Score Board All Sport PPF #87 Dallas Cowboys,1.9,2.95,1.73,1.75,10.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",,
236114321376.0,Marshawn Lynch 2008 SP Rookie Edition #1 Buffalo Bills,1.69,1.74,1.74,1.75,19.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
236160997604.0,Mike Piazza 2003 Fleer Showcase #68 New York Mets,1.95,,,,0.0,No solds | No actives | No data,,
236223184612.0,Derek Jeter 2003 Topps Heritage Green Background SP #10 New York Yankees,3.99,3.99,3.99,3.99,5.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2",,
336194400875.0,LaMelo Ball 2023-24 Panini Prizm Monopoly Silver Prizm #13 Charlotte Hornets,2.15,4.0,2.15,2.15,13.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
236284079434.0,Gary Barbaro 1979 Topps #183 Kansas City Chiefs,1.89,2.99,1.89,1.89,14.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
236160997605.0,Mike Piazza 1999 Flair Showcase Row 3 #13 NM-MT OR BETTER New York Mets,2.15,,,,0.0,No solds | No actives | No data,,
236400723701.0,Emmitt Smith 1995 Classic Assets Gold #31 Dallas Cowboys,1.59,1.99,1.75,1.75,21.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",Updated successfully (business policy warning only),
335972743028.0,Colin Kaepernick 2011 Score Hot Rookies #8 San Francisco 49ers,1.79,2.75,1.99,1.99,19.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2",Updated successfully (business policy warning only),
236223184651.0,Derek Jeter 2014 Finest 94 Finest #94F-DJ New York Yankees Legend HOF,3.45,4.44,4.44,4.45,2.0,"Browse BIN | Browse (Merged) | Active(A2,k=2) | Sold(A2,n=2) | Active median A2",Updated successfully (business policy warning only),
236345112288.0,Rickey Henderson 1986 Donruss #51 New York Yankees HOF Legend,2.65,4.49,1.99,1.99,8.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
236223184702.0,Derek Jeter / Jorge Posada 2007 Topps Gift Sets New York Yankees #NYY42,7.8,,,,0.0,No solds | No actives | No data,,
236160997607.0,Mike Piazza 2001 Fleer Futures #9 NM-MT OR BETTER New York Mets,1.95,2.52,1.75,1.75,11.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",Updated successfully (business policy warning only),
335972743026.0,Jimmy Graham 2010 Score RC #357 New Orleans Saints,1.79,1.74,1.69,1.69,27.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
336140433679.0,Gary Green 1979 Topps #426 Kansas City Chiefs,1.75,2.99,1.59,1.59,13.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
236400723702.0,Emmitt Smith 1995 Classic Five Sport #197 Dallas Cowboys,1.75,1.74,1.74,1.75,21.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
336086208082.0,Derek Jeter 1999 Finest MINT #115 New York Yankees Legend HOF,4.49,4.49,1.8,2.69,15.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
236345112292.0,Anthony Davis 2019-20 Panini Chronicles #260 Los Angeles Lakers,1.9,4.04,1.63,1.65,21.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
336027755504.0,Mike Piazza 2001 Fleer Focus #106 New York Mets,1.65,,,,0.0,No solds | No actives | No data,,
336086208046.0,Derek Jeter 2017 Topps Gypsy Queen #303 New York Yankees Legend HOF,3.16,6.29,6.29,6.29,1.0,"Browse BIN | Browse (Merged) | Active(A2,k=1) | Sold(A2,n=1) | Active median A2",Updated successfully (business policy warning only),
236284079424.0,Gary Green 1979 Topps #426 Kansas City Chiefs,1.75,2.99,1.59,1.59,13.0,"Browse BIN | ActiveCache (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
336241665592.0,Brett Favre 1995 SkyBox Premium Paydirt Gold #PD10 Green Bay Packers,1.59,,,,0.0,No solds | No actives | No data,,
236223184655.0,Barry Larkin / Derek Jeter 1994 Bowman's Best #95 Legend HOF,3.15,4.0,2.99,2.99,13.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
335972743030.0,Calvin Johnson 2008 Upper Deck First Edition #50 Detroit Lions,1.6,2.09,1.69,1.69,18.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
336027755506.0,Mike Piazza 2004 Fleer InScribed #44 NM-MT OR BETTER New York Mets,2.5,3.99,2.75,2.75,4.0,"Browse BIN | Browse (Merged) | Active(A2,k=4) | Sold(A2,n=2) | Active median A2",Updated successfully (business policy warning only),
236345112227.0,Rickey Henderson 1994 Score Gold Rush #35 Toronto Blue Jays HOF Legend,2.65,2.65,2.12,2.1,2.0,"Browse BIN | Browse (Merged) | Active(A2,k=2) | Sold(A2,n=1) | Active median A2",Updated successfully (business policy warning only),
236284079440.0,Gary Green 1979 Topps #426 Kansas City Chiefs,1.75,2.99,1.59,1.59,13.0,"Browse BIN | ActiveCache (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",,
336086208085.0,Derek Jeter 1999 Bowman #290 New York Yankees Legend HOF,1.99,2.99,2.24,2.25,13.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",Updated successfully (business policy warning only),
335972743031.0,Terry Bradshaw 2017 Score Signal Callers Red #30 MINT Pittsburgh Steelers,5.75,6.62,6.62,6.6,2.0,"Browse BIN | Browse (Merged) | Active(A2,k=2) | Sold(A2,n=2) | Active median A2",Updated successfully (business policy warning only),
336027755505.0,Mike Piazza 2003 Fleer Patchworks #31 NM-MT OR BETTER New York Mets,2.2,2.35,2.49,2.49,7.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",Updated successfully (business policy warning only),
336241668661.0,Brett Favre 1997 Donruss #2 Green Bay Packers,1.99,1.99,1.89,1.89,10.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=1) | Active median A2",,
236223184676.0,Derek Jeter 1999 UD Choice: StarQuest Blue #SQ4 New York Yankees,1.9,3.0,1.7,1.7,26.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",Updated successfully (business policy warning only),
336194400867.0,Rickey Henderson 2002 Topps Opening Day #161 San Diego Padres HOF Legend,2.63,,,,0.0,No solds | No actives | No data,,
236160997609.0,Mike Piazza 2000 SkyBox Dominion #95 New York Mets,1.85,,6.05,6.05,1.0,"No solds | Browse (Merged) | Active(A2,k=1) | Active median A2",Updated successfully (business policy warning only),
336140433686.0,George Kunz 1979 Topps #458 Baltimore Colts,1.9,2.99,2.39,2.39,8.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",Updated successfully (business policy warning only),
336086208041.0,Derek Jeter 2005 Upper Deck First Pitch #296 New York Yankees Legend HOF Captain,1.99,1.99,1.7,1.7,12.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",Updated successfully (business policy warning only),
336241677203.0,Emmitt Smith 1994 Collector's Edge Excalibur #15 Dallas Cowboys,1.89,3.76,1.89,1.89,21.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=2) | Active median A2",,
236223184618.0,Derek Jeter 2002 UD Authentics #79 New York Yankees Legend HOF Captain,2.29,2.99,2.29,2.29,6.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
236345112242.0,Rickey Henderson 1996 Upper Deck #378 San Diego Padres HOF Legend,2.65,2.51,2.0,2.0,8.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",Updated successfully (business policy warning only),
336027755503.0,Mike Piazza 1998 Fleer Tradition #200 NM-MT OR BETTER Los Angeles Dodgers,2.0,3.74,3.74,3.75,5.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Active median A2",Updated successfully (business policy warning only),
336140433694.0,Glenn Doughty 1979 Topps #261 Baltimore Colts,1.9,2.99,1.9,1.9,14.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=5) | Active median A2",,
336086207996.0,Derek Jeter 2001 Upper Deck MVP Super Tools #ST7 New York Yankees,3.25,3.83,3.25,3.25,18.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=4) | Active median A2",,
336241677209.0,Emmitt Smith 1995 Collector's Edge #56 Dallas Cowboys,3.39,,1.89,2.03,17.0,"Browse BIN | Browse (Merged) | Active(A2,k=5) | Sold(A2,n=3) | Sold dropped (>> actives w/low N) | Active median A2 | Drop capped 40% vs current",Updated successfully (business policy warning only),
236160997610.0,Mike Piazza 1998 Metal Universe #106 NM-MT OR BETTER Los Angeles Dodgers,2.5,3.99,2.5,2.5,3.0,"Browse BIN | Browse (Merged) | Active(A2,k=3) | Sold(A2,n=1) | Active median A2",,
